ID_Client,Num_Acc,dep_residence,Souscription_Premium+,cout,annees_permis,age_v,sexe,age
ID_00016830,201600022848,31,0,410.8131860972269,+10ans,7.0,F,44.0
ID_00018068,201600022851,31,0,887.8646187551402,3,6.0,F,25.0
ID_00019219,201600022852,31,0,410.6490326386045,+10ans,9.0,H,38.0
ID_00019825,201600022857,31,1,463.8659303688533,+10ans,11.0,F,70.0
ID_00016277,201600022866,31,0,549.1987840938592,+10ans,5.0,F,40.0
ID_00012679,201600022869,31,0,471.0437434017225,+10ans,14.0,H,33.0
ID_00018516,201600022872,31,0,461.4042627289592,+10ans,4.0,H,49.0
ID_00014741,201600022874,31,0,429.42260881124633,+10ans,8.0,F,51.0
ID_00012466,201600022895,31,0,1173.887999939883,0,13.0,H,25.0
ID_00011229,201600022898,31,0,421.96713022687413,+10ans,1.0,H,44.0
ID_00010564,201600022915,75,0,1109.3684592251507,2,6.0,H,25.0
ID_00018583,201600022917,31,0,402.1837163454229,+10ans,13.0,F,86.0
ID_00017735,201600022924,31,0,414.540308659825,+10ans,3.0,H,69.0
ID_00019110,201600022938,31,0,481.23777206310996,+10ans,6.0,F,62.0
ID_00017797,201600022950,31,0,805.7243594882616,5,9.0,H,43.0
ID_00018457,201600022955,32,0,478.0841548463511,+10ans,4.0,H,54.0
ID_00012499,201600022956,31,0,1215.067488206352,1,8.0,H,23.0
ID_00017806,201600022965,42,0,1283.8237371272855,0,11.0,F,26.0
ID_00017536,201600022969,31,0,395.79754551612325,+10ans,8.0,F,55.0
ID_00013108,201600022982,31,0,562.1443241234375,9,5.0,F,55.0
ID_00013106,201600022984,31,0,1218.5815170542744,0,16.0,H,25.0
ID_00012475,201600022995,31,0,483.61537507585615,+10ans,8.0,F,83.0
ID_00011134,201600022997,31,0,467.3006122368364,+10ans,7.0,F,53.0
ID_00019025,201600022998,31,0,474.7377322707567,+10ans,9.0,F,75.0
ID_00010252,201600023000,31,0,477.335517420646,+10ans,7.0,H,71.0
ID_00013881,201600023007,31,0,403.87615977479277,+10ans,11.0,H,39.0
ID_00010527,201600023013,31,0,1098.485777030498,2,18.0,F,24.0
ID_00019703,201600023014,31,1,1048.4397388378834,3,2.0,F,24.0
ID_00016909,201600023019,31,0,508.77958591523316,+10ans,6.0,H,74.0
ID_00016393,201600023022,33,0,408.42026084540055,+10ans,7.0,F,70.0
ID_00016268,201600023026,31,0,1096.7818386904455,2,7.0,F,20.0
ID_00013623,201600023027,31,0,905.1729327735028,4,12.0,H,24.0
ID_00018413,201600023034,31,0,528.4286811700064,+10ans,1.0,H,44.0
ID_00019496,201600023070,31,0,443.60723123043954,+10ans,8.0,H,79.0
ID_00017844,201600023089,31,0,845.1747530076225,5,6.0,F,23.0
ID_00019111,201600023091,31,0,1063.6388350495254,2,11.0,H,20.0
ID_00012354,201600023092,31,0,447.19546761752645,+10ans,3.0,H,60.0
ID_00015661,201600023093,31,0,483.0563999227947,3,6.0,F,55.0
ID_00014913,201600023104,31,1,596.3384860614923,+10ans,11.0,H,62.0
ID_00019170,201600023107,31,0,920.7940258689628,4,8.0,F,35.0
ID_00012891,201600023115,24,0,501.3219682364136,+10ans,5.0,H,63.0
ID_00016235,201600023137,31,0,1236.0328028671993,0,7.0,H,35.0
ID_00018805,201600023142,31,0,860.6963956905572,5,11.0,H,25.0
ID_00011149,201600023153,31,0,470.0308960687141,+10ans,7.0,F,43.0
ID_00011585,201600023154,31,0,1104.1042993279623,2,8.0,H,27.0
ID_00011037,201600023155,31,0,957.8743870662288,3,9.0,F,25.0
ID_00018618,201600023157,31,0,1199.3740330674182,1,13.0,F,19.0
ID_00014023,201600023163,31,1,1237.0304425973527,0,9.0,F,22.0
ID_00012983,201600023167,31,0,1249.3149193658521,0,3.0,H,23.0
ID_00011314,201600023171,31,0,788.0264964030213,4,5.0,H,25.0
ID_00016568,201600023179,31,0,838.0615137492024,4,9.0,H,39.0
ID_00012356,201600023198,31,0,1181.5763845973247,0,4.0,H,19.0
ID_00017303,201600023215,31,0,435.7678745125039,+10ans,9.0,H,71.0
ID_00012425,201600023216,31,0,511.3625574832797,+10ans,9.0,H,65.0
ID_00011836,201600023221,31,1,905.961611086508,4,8.0,F,27.0
ID_00010675,201600023221,76,0,1040.862026504305,2,5.0,F,25.0
ID_00019512,201600023226,32,0,1163.9968498493593,1,2.0,F,19.0
ID_00011851,201600023229,32,0,1119.0121045893632,2,4.0,H,17.0
ID_00010937,201600023232,31,0,473.65909116868784,+10ans,4.0,H,56.0
ID_00018071,201600023233,31,0,703.6329254576407,9,14.0,H,79.0
ID_00017972,201600023235,31,0,1177.4236985184402,1,10.0,F,21.0
ID_00011520,201600023246,31,0,496.0925410740007,+10ans,11.0,F,60.0
ID_00016320,201600023246,31,0,504.93326280893484,+10ans,6.0,F,44.0
ID_00018065,201600023252,31,0,408.74287619740636,+10ans,3.0,H,42.0
ID_00012729,201600023253,31,0,530.9809490294613,+10ans,7.0,F,72.0
ID_00010258,201600023254,31,0,462.54831628329765,+10ans,5.0,H,37.0
ID_00019285,201600023257,31,0,455.079620857182,+10ans,3.0,H,85.0
ID_00012977,201600023261,31,0,701.9138861668921,8,7.0,H,33.0
ID_00015009,201600023263,31,0,360.1597784211466,+10ans,9.0,F,55.0
ID_00012382,201600023269,31,0,422.03253180702995,+10ans,4.0,H,50.0
ID_00018834,201600023275,31,0,404.4529971970177,+10ans,5.0,H,49.0
ID_00015706,201600023280,31,0,1193.2389423845075,1,11.0,F,18.0
ID_00010955,201600023283,31,0,532.5133794210574,+10ans,6.0,H,54.0
ID_00018736,201600023285,31,0,772.0712206389267,7,3.0,H,26.0
ID_00014824,201600023310,71,0,1007.2111723958104,3,3.0,H,22.0
ID_00016839,201600023322,88,0,1006.0802827043443,3,4.0,H,26.0
ID_00016682,201600023323,83,1,376.04444277665283,+10ans,15.0,F,47.0
ID_00018760,201600023324,83,0,500.7068653041645,+10ans,15.0,H,39.0
ID_00015487,201600023326,83,0,950.2362047506717,4,14.0,F,21.0
ID_00015383,201600023341,83,0,460.22512899456774,+10ans,10.0,H,75.0
ID_00017900,201600023352,28,0,866.7995910631654,5,8.0,H,39.0
ID_00014589,201600023355,28,0,1078.7135697719807,2,5.0,H,20.0
ID_00019284,201600023373,81,1,924.0980882739997,4,4.0,H,25.0
ID_00019829,201600023380,32,0,813.2313600174492,4,12.0,H,26.0
ID_00019498,201600023380,32,0,1066.383251720024,2,6.0,F,30.0
ID_00018733,201600023393,78,0,652.5410838173906,9,4.0,F,55.0
ID_00010995,201600023404,32,0,1018.4332302574817,2,11.0,F,25.0
ID_00019819,201600023410,44,0,406.732983156722,+10ans,5.0,H,53.0
ID_00019725,201600023415,32,1,517.5407947797738,+10ans,11.0,H,57.0
ID_00013573,201600023429,57,0,436.1555693779187,+10ans,9.0,H,46.0
ID_00019941,201600023430,57,0,1112.5550836074935,1,6.0,H,22.0
ID_00019933,201600023432,21,0,451.66662199896905,+10ans,12.0,F,52.0
ID_00016357,201600023436,21,0,424.2625511976229,+10ans,5.0,H,45.0
ID_00015583,201600023438,21,0,500.08772447173965,+10ans,11.0,H,44.0
ID_00011111,201600023449,31,0,1074.4253857095937,2,3.0,F,20.0
ID_00012770,201600023461,76,1,1095.8358464670223,2,5.0,F,20.0
ID_00013340,201600023468,41,0,470.81044949077904,+10ans,12.0,H,44.0
ID_00010200,201600023472,41,0,1052.0168102717469,2,9.0,F,20.0
ID_00019848,201600023475,41,0,1022.7448024261653,2,11.0,F,20.0
ID_00014739,201600023475,41,0,469.89230122355974,+10ans,8.0,H,58.0
ID_00019889,201600023476,37,0,975.372593080014,3,4.0,F,25.0
ID_00011950,201600023476,36,0,601.8197994421355,8,6.0,H,28.0
ID_00012653,201600023494,33,0,1236.416825299094,0,10.0,F,23.0
ID_00016061,201600023497,33,1,608.6475393882762,9,6.0,F,50.0
ID_00010872,201600023513,34,0,1013.325412306854,2,11.0,H,32.0
ID_00012781,201600023519,33,0,729.1433927635175,7,7.0,H,28.0
ID_00010717,201600023522,33,1,416.2604809755896,+10ans,5.0,F,58.0
ID_00015891,201600023524,33,0,1126.3363226887018,1,1.0,H,27.0
ID_00011250,201600023526,33,0,714.4460719261357,7,1.0,F,28.0
ID_00017470,201600023538,33,0,1129.468483706739,2,13.0,F,24.0
ID_00019847,201600023538,33,0,497.25040596607084,+10ans,7.0,H,48.0
ID_00015822,201600023542,33,0,810.5843693243355,5,8.0,H,24.0
ID_00015222,201600023544,33,0,704.7420604287987,7,6.0,H,32.0
ID_00014006,201600023550,33,1,830.5784092553708,5,3.0,H,24.0
ID_00013703,201600023562,69,0,732.7356850933984,7,10.0,H,36.0
ID_00016090,201600023566,33,0,1056.3016446996885,2,5.0,F,29.0
ID_00012490,201600023570,33,0,417.1472488445297,+10ans,5.0,F,70.0
ID_00015732,201600023584,33,0,928.3650422316392,4,10.0,F,30.0
ID_00013778,201600023585,33,0,392.99666688869115,+10ans,9.0,F,56.0
ID_00014813,201600023596,33,0,1168.278501121246,0,9.0,H,32.0
ID_00014943,201600023596,33,1,947.089210576998,4,8.0,F,24.0
ID_00018228,201600023601,33,1,498.73432356550086,+10ans,5.0,H,45.0
ID_00010216,201600023603,33,0,413.9261699009262,+10ans,8.0,F,84.0
ID_00011824,201600023612,33,0,435.3158958496392,+10ans,7.0,H,34.0
ID_00015142,201600023613,33,0,787.4746383170999,7,13.0,H,26.0
ID_00010542,201600023624,33,0,912.0542076611744,4,8.0,F,25.0
ID_00019937,201600023629,33,0,458.4562584739209,+10ans,15.0,H,70.0
ID_00015434,201600023630,33,0,644.9998655774064,7,9.0,H,36.0
ID_00015118,201600023648,33,0,489.78080019800734,+10ans,11.0,F,61.0
ID_00012985,201600023650,33,0,432.54423728651284,+10ans,3.0,F,58.0
ID_00011510,201600023658,33,0,503.5224994504386,+10ans,8.0,H,50.0
ID_00019494,201600023659,33,0,529.7385568791112,9,3.0,H,48.0
ID_00014698,201600023674,33,0,433.92168970248514,+10ans,3.0,H,52.0
ID_00018159,201600023680,33,0,438.04844676470685,+10ans,2.0,H,56.0
ID_00011418,201600023681,33,0,1116.6440013453075,1,7.0,H,18.0
ID_00014160,201600023691,33,0,411.5601289496728,+10ans,5.0,F,47.0
ID_00016761,201600023692,33,0,940.2869063291382,4,8.0,F,30.0
ID_00015650,201600023704,33,0,476.8747765113628,9,12.0,F,57.0
ID_00013275,201600023714,33,0,708.3137098133383,7,6.0,F,34.0
ID_00018203,201600023716,33,0,450.5958088747779,+10ans,6.0,H,55.0
ID_00019410,201600023718,33,0,449.7083813932834,+10ans,4.0,H,57.0
ID_00018447,201600023720,33,0,1273.4747886517582,0,9.0,F,19.0
ID_00016588,201600023723,33,0,1076.487313888378,1,6.0,H,18.0
ID_00017763,201600023724,33,0,1094.3714891327672,1,9.0,H,18.0
ID_00016733,201600023725,33,0,537.9076497972682,+10ans,7.0,F,40.0
ID_00017270,201600023729,33,0,1102.2543790212358,2,11.0,H,30.0
ID_00016200,201600023730,33,0,488.61923751080735,+10ans,5.0,H,56.0
ID_00015513,201600023731,33,0,935.4517607804297,5,4.0,F,48.0
ID_00017867,201600023732,33,0,521.5809419887322,9,3.0,H,42.0
ID_00010362,201600023733,35,1,1168.9920041402886,1,4.0,F,32.0
ID_00017622,201600023737,33,0,1010.6759080432353,3,8.0,F,30.0
ID_00018384,201600023738,33,0,474.49171492676595,+10ans,12.0,H,47.0
ID_00010561,201600023747,33,0,463.1032292304415,+10ans,9.0,H,56.0
ID_00010190,201600023757,33,0,993.1833221040448,2,16.0,H,20.0
ID_00018047,201600023761,33,1,1137.9127611851488,1,11.0,H,19.0
ID_00013384,201600023762,33,0,964.025524550878,2,6.0,F,19.0
ID_00016262,201600023776,33,0,385.452296274466,+10ans,5.0,H,39.0
ID_00011913,201600023782,33,0,537.0997295341557,+10ans,9.0,H,46.0
ID_00016430,201600023791,33,1,1011.5730102799008,4,11.0,F,26.0
ID_00018005,201600023792,33,0,1096.7857277632054,2,5.0,H,23.0
ID_00013038,201600023823,33,0,912.2237149696524,4,7.0,H,22.0
ID_00013683,201600023834,33,1,1127.73577349423,1,9.0,H,27.0
ID_00012778,201600023839,33,1,983.0667373737508,2,11.0,F,35.0
ID_00015043,201600023842,33,1,572.6915905429869,9,2.0,H,33.0
ID_00010738,201600023845,33,1,1068.1046982304026,2,15.0,H,20.0
ID_00013612,201600023848,33,0,1022.4282780112328,2,7.0,F,17.0
ID_00014900,201600023862,33,0,450.976115489847,+10ans,15.0,H,48.0
ID_00014352,201600023865,33,0,446.34395009787767,+10ans,9.0,H,70.0
ID_00014375,201600023880,33,0,1250.912703886969,0,4.0,F,27.0
ID_00019338,201600023882,33,0,360.4776360983708,+10ans,11.0,H,60.0
ID_00011436,201600023890,33,0,430.1922329253283,+10ans,8.0,H,70.0
ID_00013455,201600023895,33,0,417.98643478716536,+10ans,3.0,H,63.0
ID_00010437,201600023917,33,0,427.477799508678,+10ans,9.0,F,53.0
ID_00019742,201600023918,34,0,1225.1112466072625,0,11.0,H,34.0
ID_00018119,201600023920,33,0,482.48906126805053,+10ans,3.0,H,41.0
ID_00013891,201600023920,33,0,925.6409065883514,4,7.0,F,32.0
ID_00013605,201600023930,33,0,345.3017392590696,+10ans,11.0,F,61.0
ID_00019021,201600023947,33,0,411.22469605958196,+10ans,1.0,F,43.0
ID_00019718,201600023951,33,0,651.8385020488788,8,5.0,H,29.0
ID_00013274,201600023952,33,0,715.4749857795053,7,7.0,H,26.0
ID_00015493,201600023958,33,0,1199.3729510417588,0,9.0,H,26.0
ID_00012532,201600023961,33,0,620.4850145389094,9,7.0,H,58.0
ID_00012899,201600023969,33,0,489.4605001166408,+10ans,2.0,H,58.0
ID_00011482,201600023970,33,0,857.3759226480247,4,11.0,F,22.0
ID_00014322,201600023970,33,0,398.9239771502403,+10ans,7.0,H,60.0
ID_00013296,201600023981,33,0,986.0253820286728,2,14.0,H,20.0
ID_00010095,201600023982,33,0,1145.9878916800242,1,3.0,F,17.0
ID_00016552,201600023989,33,0,1261.8587365496778,0,7.0,F,36.0
ID_00018845,201600023990,33,0,494.6409855214915,+10ans,10.0,H,58.0
ID_00011753,201600023998,33,0,336.9936948348132,+10ans,7.0,H,80.0
ID_00016256,201600024005,35,0,494.85574299788783,+10ans,9.0,H,43.0
ID_00014814,201600024008,33,0,474.2656115157019,+10ans,11.0,H,80.0
ID_00010419,201600024008,33,0,864.2971936404158,4,10.0,H,43.0
ID_00019939,201600024012,33,0,1112.7720145064804,2,8.0,H,17.0
ID_00015892,201600024012,33,0,730.7116570670198,6,4.0,H,19.0
ID_00016364,201600024015,33,0,384.6639544786747,+10ans,4.0,F,37.0
ID_00018931,201600024024,33,1,768.9872091406835,8,6.0,F,31.0
ID_00010165,201600024026,33,1,454.65910714649414,+10ans,5.0,H,43.0
ID_00017461,201600024034,33,0,632.5597011872243,8,4.0,F,34.0
ID_00018283,201600024035,33,0,803.4777723378987,5,10.0,F,24.0
ID_00014876,201600024038,33,0,532.5279986852224,+10ans,12.0,F,43.0
ID_00012029,201600024048,33,0,824.9796010928983,4,8.0,H,24.0
ID_00013642,201600024059,33,0,440.99481890574685,+10ans,9.0,H,43.0
ID_00018430,201600024067,33,1,325.9458997102845,+10ans,10.0,H,39.0
ID_00012637,201600024072,33,0,457.8011345685736,+10ans,9.0,H,84.0
ID_00015399,201600024088,33,0,475.0926666641751,+10ans,7.0,H,39.0
ID_00014316,201600024091,33,0,492.93138847678637,+10ans,9.0,H,84.0
ID_00014786,201600024098,35,0,1167.1205208624099,1,3.0,F,18.0
ID_00017811,201600024100,33,0,1096.5514340925488,1,11.0,H,33.0
ID_00017525,201600024104,33,0,1174.5974484558474,1,3.0,F,17.0
ID_00015544,201600024113,33,1,588.6435265206366,9,6.0,H,42.0
ID_00019502,201600024113,33,0,833.7825789321989,6,5.0,F,17.0
ID_00014287,201600024123,92,0,797.6670538630556,6,7.0,F,30.0
ID_00015121,201600024123,33,0,462.26827187839325,+10ans,5.0,F,52.0
ID_00011534,201600024131,33,0,1130.1881585169735,1,7.0,F,31.0
ID_00016996,201600024140,33,0,440.60120466543503,+10ans,7.0,F,34.0
ID_00016120,201600024144,33,0,477.76538052055696,+10ans,6.0,F,85.0
ID_00019381,201600024144,33,0,367.9804394017357,+10ans,3.0,H,56.0
ID_00018267,201600024160,33,0,972.2420301697804,4,9.0,H,25.0
ID_00015883,201600024163,33,0,1167.6165869549181,1,8.0,H,32.0
ID_00011543,201600024168,33,0,1093.9440638265773,0,8.0,H,23.0
ID_00018291,201600024175,33,0,403.21240120827935,+10ans,8.0,H,57.0
ID_00010280,201600024179,33,0,633.9842669263463,9,10.0,H,46.0
ID_00019250,201600024179,33,0,528.6924500132983,+10ans,9.0,H,57.0
ID_00010391,201600024220,33,1,787.6739287377225,6,7.0,H,33.0
ID_00017123,201600024224,33,0,826.0478237181906,6,9.0,F,21.0
ID_00016064,201600024228,33,0,667.7482517567787,6,10.0,H,22.0
ID_00019616,201600024232,33,0,907.4370627409801,3,8.0,F,22.0
ID_00017549,201600024242,33,0,444.58930526657633,+10ans,11.0,F,69.0
ID_00011816,201600024255,33,1,477.01508601859086,+10ans,10.0,H,70.0
ID_00011778,201600024261,33,0,893.3900637393892,5,7.0,F,40.0
ID_00013367,201600024262,33,0,481.19662020483736,+10ans,12.0,F,69.0
ID_00013549,201600024265,33,0,1097.3182926926927,1,7.0,H,17.0
ID_00012061,201600024265,33,0,498.49894461733567,+10ans,4.0,H,42.0
ID_00016637,201600024267,33,0,538.7300388903856,+10ans,8.0,F,59.0
ID_00014431,201600024277,33,0,511.72171824573417,+10ans,11.0,F,45.0
ID_00016843,201600024302,33,0,1178.3607971161105,0,8.0,F,32.0
ID_00018298,201600024324,33,0,492.62039056157164,+10ans,4.0,F,48.0
ID_00012410,201600024326,33,0,968.17439882871,4,7.0,F,33.0
ID_00015790,201600024339,33,0,791.2635102006883,6,12.0,H,17.0
ID_00018901,201600024344,33,0,450.0438352038508,+10ans,1.0,H,77.0
ID_00019830,201600024362,33,0,480.50321436610375,+10ans,5.0,H,74.0
ID_00018967,201600024365,33,0,432.6889932775618,+10ans,5.0,F,73.0
ID_00012384,201600024365,33,0,570.7998301144114,9,13.0,H,46.0
ID_00018492,201600024371,33,0,904.7190705329781,5,6.0,F,40.0
ID_00010898,201600024371,33,0,1103.4909427228945,2,4.0,H,33.0
ID_00016813,201600024375,33,0,1131.0018622211053,0,4.0,H,35.0
ID_00011201,201600024381,33,0,506.1222278137793,+10ans,5.0,F,40.0
ID_00018183,201600024388,33,1,478.58198879708135,+10ans,7.0,F,54.0
ID_00015684,201600024388,33,0,1126.0871826505918,2,4.0,H,21.0
ID_00018881,201600024389,33,0,856.1226694970435,6,2.0,H,31.0
ID_00017400,201600024391,33,0,591.7267042879804,9,6.0,H,59.0
ID_00014333,201600024396,33,0,901.0656044239827,4,5.0,H,23.0
ID_00017614,201600024406,33,0,534.3852112967097,+10ans,3.0,H,57.0
ID_00011994,201600024410,33,0,505.31533258488685,9,4.0,H,47.0
ID_00010856,201600024410,33,0,499.8571060322809,+10ans,9.0,H,70.0
ID_00010932,201600024420,34,0,451.04811211753736,+10ans,6.0,H,86.0
ID_00010273,201600024421,33,0,556.5271902362201,+10ans,8.0,F,69.0
ID_00013898,201600024422,33,0,466.04615549739685,+10ans,15.0,F,45.0
ID_00016860,201600024425,33,1,775.2554316809372,6,11.0,H,17.0
ID_00014907,201600024427,33,0,929.0174347372913,3,14.0,H,22.0
ID_00015351,201600024429,33,0,449.6866382629005,+10ans,4.0,F,44.0
ID_00014403,201600024437,33,0,607.6045533726997,+10ans,4.0,H,38.0
ID_00017849,201600024440,33,0,1197.6426818142295,0,7.0,F,23.0
ID_00011279,201600024458,33,1,413.47100553588683,+10ans,13.0,F,58.0
ID_00013228,201600024469,6,0,413.1179138907727,+10ans,8.0,F,54.0
ID_00018957,201600024475,6,0,621.6027670879204,8,4.0,H,26.0
ID_00018804,201600024477,6,0,526.5805849563233,+10ans,11.0,H,54.0
ID_00011452,201600024486,6,1,1194.3317305456978,1,7.0,H,17.0
ID_00016424,201600024486,6,0,1260.3471616011134,0,3.0,H,33.0
ID_00017770,201600024491,6,0,588.2507926643151,9,3.0,H,69.0
ID_00017189,201600024495,34,0,1144.8189754571424,0,7.0,H,25.0
ID_00012799,201600024516,34,0,716.4492590859688,8,3.0,H,34.0
ID_00010707,201600024528,34,0,898.7281198486206,5,4.0,H,48.0
ID_00013466,201600024530,34,0,416.1643953735411,+10ans,12.0,H,65.0
ID_00010482,201600024534,34,0,451.2880328802774,+10ans,3.0,H,70.0
ID_00016725,201600024536,34,0,279.0524544748836,+10ans,4.0,H,75.0
ID_00012167,201600024538,34,0,416.7367305279395,+10ans,8.0,H,83.0
ID_00013519,201600024546,34,0,855.2489514303702,4,5.0,H,25.0
ID_00018499,201600024552,34,0,674.1889454271459,7,13.0,F,28.0
ID_00017230,201600024557,34,0,439.51383164935686,+10ans,6.0,F,61.0
ID_00018390,201600024567,34,0,905.390616736445,4,8.0,H,48.0
ID_00011868,201600024569,34,0,1189.58173721679,1,8.0,F,18.0
ID_00014487,201600024570,34,1,345.539167079611,+10ans,14.0,F,70.0
ID_00010586,201600024571,34,0,967.440761941264,3,8.0,F,23.0
ID_00017024,201600024578,34,0,527.6323485589655,9,6.0,H,67.0
ID_00019094,201600024583,34,0,1060.141314086454,3,9.0,F,32.0
ID_00015162,201600024584,34,0,858.6888000377776,6,6.0,H,23.0
ID_00016208,201600024590,34,1,1170.791301463355,1,4.0,H,17.0
ID_00012285,201600024593,34,0,568.4035753003533,9,14.0,F,59.0
ID_00018484,201600024595,34,0,517.7702505973359,9,3.0,H,65.0
ID_00014418,201600024615,34,0,885.5753296640903,4,6.0,F,23.0
ID_00015173,201600024628,34,0,791.3743275141946,5,8.0,H,25.0
ID_00017949,201600024639,34,0,502.9298017415799,+10ans,7.0,F,70.0
ID_00016065,201600024641,34,0,1117.0217982980791,1,8.0,F,17.0
ID_00011830,201600024645,34,0,383.59104694834093,+10ans,8.0,H,46.0
ID_00015640,201600024653,34,0,337.3252805668608,+10ans,6.0,F,59.0
ID_00015114,201600024659,34,0,427.9006613277884,+10ans,8.0,H,63.0
ID_00018468,201600024672,34,0,460.4601165559577,+10ans,11.0,H,66.0
ID_00018514,201600024673,34,1,886.6822493114056,4,8.0,H,29.0
ID_00010268,201600024678,34,0,1171.5533004949125,0,13.0,H,25.0
ID_00014228,201600024680,34,0,1104.2393835719827,2,9.0,H,18.0
ID_00011295,201600024684,34,1,711.1890721001616,6,4.0,H,18.0
ID_00017942,201600024687,34,0,1153.829350172872,1,6.0,H,18.0
ID_00014152,201600024700,34,0,418.5011739927297,+10ans,5.0,H,70.0
ID_00019037,201600024709,34,1,458.94606571991204,+10ans,10.0,H,41.0
ID_00011749,201600024712,34,0,335.96667517712183,+10ans,8.0,F,43.0
ID_00013261,201600024716,34,1,568.4965372268572,9,11.0,H,53.0
ID_00015397,201600024722,34,0,1146.8493004150575,1,5.0,H,18.0
ID_00013429,201600024724,34,0,462.03526895907476,+10ans,11.0,H,47.0
ID_00010516,201600024727,34,0,911.4491100072444,4,7.0,H,35.0
ID_00012680,201600024729,55,0,1202.389925893916,0,7.0,H,23.0
ID_00018222,201600024734,34,0,1209.8053801185724,1,8.0,F,17.0
ID_00013441,201600024759,34,0,1100.6177508022183,2,8.0,F,21.0
ID_00010175,201600024777,34,1,522.5135176074717,+10ans,15.0,H,43.0
ID_00011787,201600024792,36,0,1009.5343484856733,2,4.0,F,35.0
ID_00013112,201600024808,34,0,1041.5993337552388,3,6.0,H,22.0
ID_00018605,201600024811,34,0,1215.975598518215,0,9.0,H,21.0
ID_00016346,201600024817,34,0,1113.7844497163553,2,6.0,H,21.0
ID_00015925,201600024839,34,0,1019.68486342776,2,4.0,F,21.0
ID_00019938,201600024839,34,1,912.4147036153093,4,3.0,H,21.0
ID_00014928,201600024841,34,0,970.5387781820853,3,5.0,H,22.0
ID_00018684,201600024845,34,0,1103.429921891926,2,11.0,H,21.0
ID_00018154,201600024851,34,0,977.0158037221307,3,5.0,H,22.0
ID_00016966,201600024851,34,0,434.4079312870706,+10ans,14.0,H,42.0
ID_00012090,201600024861,34,0,1084.0309204156088,1,5.0,F,19.0
ID_00010699,201600024875,84,0,667.6875384635671,9,5.0,F,73.0
ID_00018086,201600024881,34,0,416.58775529450037,+10ans,11.0,H,39.0
ID_00019311,201600024881,34,0,1151.3208729326998,1,10.0,F,18.0
ID_00011361,201600024887,34,0,390.5808980169703,+10ans,8.0,H,49.0
ID_00012001,201600024887,34,0,452.0316597605792,+10ans,19.0,H,77.0
ID_00016214,201600024888,34,0,379.8839872694602,+10ans,10.0,H,77.0
ID_00017644,201600024891,34,0,786.1360615948579,6,13.0,H,23.0
ID_00010342,201600024895,35,0,422.08174733679397,+10ans,8.0,H,65.0
ID_00012390,201600024897,35,1,1104.6448159616677,1,5.0,H,30.0
ID_00010161,201600024921,35,0,869.9763078763176,5,10.0,F,25.0
ID_00012669,201600024932,35,0,1113.336369954262,2,9.0,H,30.0
ID_00019423,201600024934,35,0,1070.1347278309738,2,11.0,H,20.0
ID_00017100,201600024936,35,0,408.77450730315707,+10ans,8.0,F,54.0
ID_00017795,201600024941,35,0,432.39354878227545,+10ans,2.0,H,49.0
ID_00015359,201600024946,35,1,1223.2765615467779,0,13.0,H,21.0
ID_00014564,201600024951,35,0,971.8304095861536,2,5.0,F,20.0
ID_00014233,201600024954,35,0,1179.7302953283315,1,6.0,H,21.0
ID_00018680,201600024956,35,1,429.95356680144937,+10ans,4.0,H,54.0
ID_00017255,201600024966,35,0,1180.7801863798234,0,10.0,H,21.0
ID_00014439,201600024968,35,0,990.4254900907699,4,4.0,H,21.0
ID_00018400,201600024974,35,0,459.37642273956857,+10ans,12.0,F,66.0
ID_00015243,201600024987,35,0,407.8713563829653,+10ans,10.0,H,39.0
ID_00010604,201600024989,35,0,552.7793579210116,9,8.0,H,48.0
ID_00016378,201600024997,35,1,855.4226167246271,5,5.0,H,41.0
ID_00019605,201600025001,35,0,928.6602574895593,3,6.0,H,32.0
ID_00010006,201600025017,35,0,462.6097718947673,+10ans,4.0,H,52.0
ID_00010511,201600025018,35,1,477.56221334038,+10ans,2.0,F,42.0
ID_00012017,201600025027,35,1,817.4269498796217,6,4.0,H,21.0
ID_00019442,201600025028,35,0,778.0325356996332,6,6.0,H,19.0
ID_00014079,201600025028,35,0,1121.415746023308,0,5.0,F,19.0
ID_00013380,201600025031,35,1,537.8122549647511,+10ans,8.0,F,46.0
ID_00010393,201600025033,35,0,1048.213467214076,3,9.0,F,32.0
ID_00011789,201600025040,35,0,1088.6721412727088,1,5.0,F,22.0
ID_00017840,201600025053,35,0,933.0311695108084,4,9.0,H,36.0
ID_00017704,201600025055,35,0,1115.914696437301,0,17.0,F,28.0
ID_00010810,201600025066,35,0,767.3443932817613,5,3.0,H,43.0
ID_00014261,201600025067,35,0,513.4127812459926,+10ans,16.0,H,42.0
ID_00016506,201600025069,35,0,402.89486858003266,+10ans,9.0,H,96.0
ID_00019678,201600025070,35,1,414.9872296723431,+10ans,8.0,H,67.0
ID_00014761,201600025072,35,0,1146.1411533899266,0,4.0,F,32.0
ID_00018724,201600025083,35,0,904.3059189704179,4,4.0,H,34.0
ID_00014781,201600025088,35,0,758.7746811650875,7,3.0,F,30.0
ID_00014037,201600025095,35,0,404.6843905695113,+10ans,14.0,H,51.0
ID_00010861,201600025100,35,0,571.2896987830412,9,8.0,H,52.0
ID_00011865,201600025103,35,0,414.10990473548316,+10ans,7.0,H,51.0
ID_00014733,201600025107,35,0,534.7205543650015,+10ans,8.0,H,52.0
